img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,table_key,category,Lettuce color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin,DATE,Illumination
174,G1,34.91618347,32.0251503,09/12/2025,0.170677185,0.83107555,0.042106494,0.8329606,0.83107555,1.0467613,3.6691825,table_33_1774174492452118612,GREEN_white_blue_led_ids,GREEN,0.72,0.03,0.1561,0.4924,0.123,-3.411217414944481,09/12/2025,White+Blue LED
174,G11,34.91618347,32.0251503,09/12/2025,0.170677185,0.83443695,0.04456837,0.84475464,0.83443695,0.9815588,3.4332795,table_37_1774174492452119812,GREEN_Shade_ids,GREEN,0.37,0.03,0.1574,0.4992,0.125,-3.411217414944481,09/12/2025,Shade
169,G11,34.91621399,32.02515793,09/12/2025,0.166728973,0.82842666,0.04659572,0.83819544,0.82842666,1.0013441,3.5048633,table_21_1774174492452114612,GREEN_Shade_ids,GREEN,0.37,0.03,0.1574,0.4992,0.125,-3.411217414944481,09/12/2025,Shade
173,G1,34.91621399,32.02516556,09/12/2025,0.168849945,0.8347206,0.039071117,0.83255225,0.8347206,1.046549,3.6684146,table_25_1774174492452115612,GREEN_white_blue_led_ids,GREEN,0.72,0.03,0.1561,0.4924,0.123,-3.411217414944481,09/12/2025,White+Blue LED
168,G1,34.91623306,32.02518082,09/12/2025,0.177524567,0.8347848,0.042716656,0.8357835,0.8347848,1.0505619,3.6829329,table_1_1774174492452108312,GREEN_white_blue_led_ids,GREEN,0.72,0.03,0.1561,0.4924,0.123,-3.411217414944481,09/12/2025,White+Blue LED
168,G11,34.91623306,32.02518082,09/12/2025,0.177524567,0.8440383,0.039780453,0.85064703,0.8440383,0.9992706,3.4973612,table_5_1774174492452109612,GREEN_Shade_ids,GREEN,0.37,0.03,0.1574,0.4992,0.125,-3.411217414944481,09/12/2025,Shade
175,G11,34.91620636,32.02514648,09/12/2025,0.159690857,0.843009,0.048571073,0.8555869,0.843009,0.9910762,3.4677134,table_13_1774174492452112012,GREEN_Shade_ids,GREEN,0.37,0.03,0.1574,0.4992,0.125,-3.411217414944481,09/12/2025,Shade
169,G1,34.91621399,32.02515793,09/12/2025,0.166728973,0.83289397,0.039426725,0.8320337,0.83289397,1.0573006,3.7073135,table_17_1774174492452113412,GREEN_white_blue_led_ids,GREEN,0.72,0.03,0.1561,0.4924,0.123,-3.411217414944481,09/12/2025,White+Blue LED
175,G1,34.91620636,32.02514648,09/12/2025,0.159690857,0.83129746,0.037847992,0.83016515,0.83129746,1.0402417,3.6455946,table_9_1774174492452110812,GREEN_white_blue_led_ids,GREEN,0.72,0.03,0.1561,0.4924,0.123,-3.411217414944481,09/12/2025,White+Blue LED
178,G6,34.91627502,32.0252037,23/12/2025,0.299739838,0.88703114,0.042580996,0.89422035,0.88703114,0.9674137,3.3821027,table_7_1774178176226637342,GREEN_white_led_ids,GREEN,1.49,0.03,0.1135,0.323,0.081,-3.411217414944481,25/12/2025,White LED
